BPOS,BVEL,DEPT,DateTime,GR,HKLD,ROP5,RPM,Run,SPPA,SWOB,Stick_RT,TFLO,TQA,Well,azi,dispEw,dispNs,dls,incl,tvd
4.7778,0.0153,1220.0,2009-04-14 03:27:09,120.355,95.6626,56.3792,204.0,run_2,164.9462,12.79,27.0,3981.0049,14.7801,F-10,119.92,200.3155225584,-122.2064394576,0.0561614173228347,28.39,1182.604188
4.6406,0.0147,1220.0,2009-04-14 03:27:19,120.355,95.4142,56.2888,203.0,run_2,165.6288,13.04,27.0,3981.0049,15.481,F-10,119.92,200.3155225584,-122.2064394576,0.0561614173228347,28.39,1182.604188
4.3279,0.0147,1220.0,2009-04-14 03:27:39,200.5917,95.5651,55.5497,203.0,run_2,164.5879,12.89,24.0,3981.0049,14.6352,F-10,119.92,200.3155225584,-122.2064394576,0.0561614173228347,28.39,1182.604188
4.1924,0.013999999999999999,1220.0,2009-04-14 03:27:49,200.5917,95.176,55.4795,203.0,run_2,164.5879,13.28,21.0,3981.0049,14.6352,F-10,119.92,200.3155225584,-122.2064394576,0.0561614173228347,28.39,1182.604188
5.0254,0.0128,1260.0,2009-04-14 05:37:29,194.8605,96.2621,47.0431,189.0,run_2,134.1445,12.91,18.0,3494.7423,14.342,F-10,119.42,217.5159412944,-131.969540988,0.0421948818897638,30.7,1217.3687615999997
4.8621,0.0143,1260.0,2009-04-14 05:37:39,166.2045,96.1025,47.5463,189.0,run_2,135.0062,13.07,18.0,3494.7423,14.0774,F-10,119.42,217.5159412944,-131.969540988,0.0421948818897638,30.7,1217.3687615999997
4.7443,0.0128,1260.0,2009-04-14 05:37:49,166.2045,96.0679,48.0407,189.0,run_2,132.1831,13.11,18.0,3494.7423,14.332,F-10,119.42,217.5159412944,-131.969540988,0.0421948818897638,30.7,1217.3687615999997
4.6354,0.013999999999999999,1260.0,2009-04-14 05:37:59,171.9357,96.1192,48.0407,189.0,run_2,132.1831,13.06,24.0,3494.7423,14.332,F-10,119.42,217.5159412944,-131.969540988,0.0421948818897638,30.7,1217.3687615999997
4.3822,0.0134,1260.0,2009-04-14 05:38:19,160.4733,96.0355,47.3412,190.0,run_2,132.6248,13.14,9.0,3494.7423,14.4343,F-10,119.42,217.5159412944,-131.969540988,0.0421948818897638,30.7,1217.3687615999997
4.2775,0.0122,1260.0,2009-04-14 05:38:29,160.4733,96.0337,47.0431,190.0,run_2,131.4634,13.14,9.0,3494.7423,14.1546,F-10,119.42,217.5159412944,-131.969540988,0.0421948818897638,30.7,1217.3687615999997
4.1296,0.0113,1260.0,2009-04-14 05:38:39,166.2045,96.2367,46.5072,189.0,run_2,130.7561,12.94,12.0,3494.7423,15.8307,F-10,119.42,217.5159412944,-131.969540988,0.0421948818897638,30.7,1217.3687615999997
35.2466,0.0402,1270.0,2009-04-14 08:21:19,80.2367,106.1709,51.7738,189.0,run_2,110.9227,3.73,6.0,3472.3593,7.7593,F-10,119.31,221.97462762720002,-134.4782830368,0.0150885826771654,30.84,1225.9610736
34.8006,0.0595,1270.0,2009-04-14 08:21:29,80.2367,104.5713,73.1215,190.0,run_2,113.5606,5.33,6.0,3472.3593,8.1984,F-10,119.31,221.97462762720002,-134.4782830368,0.0150885826771654,30.84,1225.9610736
24.9714,0.075,1280.0,2009-04-14 08:23:59,160.4733,92.5587,270.0997,189.0,run_2,125.6718,17.34,27.0,3472.3593,14.5869,F-10,119.28,226.43034581759997,-136.9782093552,0.0230511811023622,30.61,1234.557348
24.8421,0.0274,1280.0,2009-04-14 08:24:09,160.4733,106.2736,270.0997,190.0,run_2,131.1452,3.63,27.0,3472.3593,18.1199,F-10,119.28,226.43034581759997,-136.9782093552,0.0230511811023622,30.61,1234.557348
24.5552,0.0345,1280.0,2009-04-14 08:24:19,149.0109,106.6934,164.0026,189.0,run_2,126.7097,3.21,18.0,3472.3593,14.9923,F-10,119.28,226.43034581759997,-136.9782093552,0.0230511811023622,30.61,1234.557348
15.1757,0.0759,1290.0,2009-04-14 08:27:19,108.8926,95.8331,206.183,189.0,run_2,125.3321,14.07,102.0,3472.3593,10.7172,F-10,119.39,230.838599028,-139.4555088456,0.0473261154855643,30.14,1243.184712
15.0037,0.0,1290.0,2009-04-14 08:27:29,108.8926,105.7182,203.4355,190.0,run_2,129.0232,4.18,102.0,3472.3593,17.3216,F-10,119.39,230.838599028,-139.4555088456,0.0473261154855643,30.14,1243.184712
14.683,0.0515,1290.0,2009-04-14 08:27:39,108.8926,106.4763,154.4105,190.0,run_2,129.0232,3.43,45.0,3472.3593,17.3216,F-10,119.39,230.838599028,-139.4555088456,0.0473261154855643,30.14,1243.184712
5.401,0.05,1300.0,2009-04-14 08:31:29,108.8926,93.5672,110.5572,190.0,run_2,136.4919,16.33,24.0,3472.3593,12.9081,F-10,119.45,235.1687079192,-141.89736162,0.0660695538057743,29.48,1251.8614535999998
4.8911,0.0,1300.0,2009-04-14 08:31:39,103.1614,89.5707,116.7319,189.0,run_2,145.5051,20.33,30.0,3472.3593,18.2157,F-10,119.45,235.1687079192,-141.89736162,0.0660695538057743,29.48,1251.8614535999998
4.8914,0.0006,1300.0,2009-04-14 08:31:49,103.1614,100.7354,116.7319,189.0,run_2,145.5051,9.17,30.0,3472.3593,18.2157,F-10,119.45,235.1687079192,-141.89736162,0.0660695538057743,29.48,1251.8614535999998
4.7589999999999995,0.0164,1300.0,2009-04-14 08:31:59,103.1614,102.4361,92.9406,189.0,run_2,153.2643,7.47,15.0,3472.3593,20.807,F-10,119.45,235.1687079192,-141.89736162,0.0660695538057743,29.48,1251.8614535999998
4.5116,0.0259,1300.0,2009-04-14 08:32:09,103.1614,100.2966,92.0875,189.0,run_2,129.329,9.61,15.0,3472.3593,11.0136,F-10,119.45,235.1687079192,-141.89736162,0.0660695538057743,29.48,1251.8614535999998
35.9616,0.0149,1310.0,2009-04-14 08:57:09,34.3871,107.0713,140.9593,190.0,run_2,139.7599,3.57,27.0,3472.3593,17.5143,F-10,119.52,239.4220273272,-144.3022796448,0.0461286089238845,29.02,1260.5863536
35.7898,0.0211,1310.0,2009-04-14 08:57:19,34.3871,106.9478,117.4347,190.0,run_2,120.1799,3.69,27.0,3472.3593,8.685,F-10,119.52,239.4220273272,-144.3022796448,0.0461286089238845,29.02,1260.5863536
35.5606,0.0318,1310.0,2009-04-14 08:57:29,40.1183,107.0863,97.6445,190.0,run_2,118.9413,3.55,36.0,3472.3593,8.7532,F-10,119.52,239.4220273272,-144.3022796448,0.0461286089238845,29.02,1260.5863536
35.1093,0.0426,1310.0,2009-04-14 08:57:39,45.8495,105.6041,87.7824,189.0,run_2,120.0656,5.03,36.0,3472.3593,10.4411,F-10,119.52,239.4220273272,-144.3022796448,0.0461286089238845,29.02,1260.5863536
25.7713,0.0476,1320.0,2009-04-14 09:01:19,34.3871,100.1881,157.3866,190.0,run_2,127.4201,10.45,30.0,3472.3593,15.1452,F-10,119.74,243.6235130568,-146.6919274944,0.0253379265091864,28.79,1269.3405144
25.5732,0.0,1320.0,2009-04-14 09:01:29,28.6559,105.3981,162.3345,189.0,run_2,130.2927,5.24,33.0,3472.3593,16.0497,F-10,119.74,243.6235130568,-146.6919274944,0.0253379265091864,28.79,1269.3405144
25.5018,0.0232,1320.0,2009-04-14 09:01:39,34.3871,107.5186,162.3345,190.0,run_2,127.7445,3.12,33.0,3472.3593,14.1836,F-10,119.74,243.6235130568,-146.6919274944,0.0253379265091864,28.79,1269.3405144
16.1493,0.053,1330.0,2009-04-14 09:05:39,28.6559,103.0648,145.275,190.0,run_2,137.0974,7.57,30.0,3472.3593,16.3672,F-10,119.93,247.7827111392,-149.0772569376,0.0294455380577428,28.51,1278.116316
15.6024,0.0673,1330.0,2009-04-14 09:05:49,28.6559,96.79,140.3396,189.0,run_2,131.0989,13.85,51.0,3472.3593,11.7994,F-10,119.93,247.7827111392,-149.0772569376,0.0294455380577428,28.51,1278.116316
15.3628,0.0,1330.0,2009-04-14 09:05:59,28.6559,102.2139,138.458,190.0,run_2,138.2217,8.42,51.0,3472.3593,18.9717,F-10,119.93,247.7827111392,-149.0772569376,0.0294455380577428,28.51,1278.116316
6.5276,0.0277,1340.0,2009-04-14 09:11:19,51.5807,101.425,136.946,188.0,run_2,152.3438,9.21,42.0,3472.3593,24.5284,F-10,120.05,251.87561125919999,-151.4392838112,0.06225721784776901,27.89,1286.929608
6.2686,0.0351,1340.0,2009-04-14 09:11:29,45.8495,103.7335,130.1927,189.0,run_2,145.0171,6.9,24.0,3472.3593,17.7233,F-10,120.05,251.87561125919999,-151.4392838112,0.06225721784776901,27.89,1286.929608
5.702000000000001,0.0592,1340.0,2009-04-14 09:11:39,51.5807,98.7345,127.3131,191.0,run_2,134.1476,11.9,24.0,3472.3593,14.5384,F-10,120.05,251.87561125919999,-151.4392838112,0.06225721784776901,27.89,1286.929608
17.1994,0.0238,1370.0,2009-04-14 10:33:29,22.9248,87.3158,20.6523,189.0,run_2,145.4557,24.07,18.0,3494.514,18.7808,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
17.1999,-0.0801,1370.0,2009-04-14 10:33:39,28.6559,91.7868,26.0366,189.0,run_2,145.4557,19.6,18.0,3494.514,18.7808,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
17.4568,0.0048,1370.0,2009-04-14 10:33:49,28.6559,107.3019,26.0366,190.0,run_2,160.0844,4.08,18.0,3494.514,24.0497,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
17.3347,0.0205,1370.0,2009-04-14 10:33:59,28.6559,103.5127,26.0366,190.0,run_2,139.5901,7.87,18.0,3494.514,13.5961,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
17.0441,0.0289,1370.0,2009-04-14 10:34:09,28.6559,95.0626,26.0366,190.0,run_2,129.8788,16.32,27.0,3494.514,12.4782,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.9694,0.0,1370.0,2009-04-14 10:34:19,28.6559,95.0747,37.3304,190.0,run_2,129.8788,16.31,27.0,3494.514,12.4782,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.9694,0.0,1370.0,2009-04-14 10:34:29,22.9248,98.4645,37.3304,190.0,run_2,146.1816,12.92,45.0,3472.3593,17.0627,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.9694,0.0,1370.0,2009-04-14 10:34:39,17.1936,101.4,37.3304,189.0,run_2,148.455,9.98,45.0,3472.3593,17.3974,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.9694,0.0,1370.0,2009-04-14 10:34:49,17.1936,102.8828,37.3304,190.0,run_2,133.4217,8.5,30.0,3494.514,13.8222,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.9694,0.0,1370.0,2009-04-14 10:34:59,17.1936,103.7142,37.3304,189.0,run_2,134.9414,7.67,30.0,3494.514,12.5362,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.9691,0.0,1370.0,2009-04-14 10:35:09,22.9248,104.664,37.3304,189.0,run_2,134.9414,6.72,15.0,3494.514,12.5362,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.9495,0.0244,1370.0,2009-04-14 10:35:39,22.9248,106.195,37.3304,189.0,run_2,125.3073,5.19,12.0,3494.514,11.853,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.8068,0.011000000000000001,1370.0,2009-04-14 10:35:49,22.9248,101.2791,25.0789,189.0,run_2,125.3073,10.1,12.0,3494.514,11.853,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
16.7053,0.0116,1370.0,2009-04-14 10:35:59,22.9248,99.34,25.0789,189.0,run_2,127.8618,12.04,12.0,3494.514,11.6432,F-10,119.87,263.813522664,-158.3178721368,0.00303477690288714,27.23,1313.5779672
7.3696,0.0068,1380.0,2009-04-14 10:49:39,63.0431,97.7143,37.3344,190.0,run_2,145.882,13.67,12.0,3472.3593,15.4889,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
7.2968,0.0089,1380.0,2009-04-14 10:49:49,63.0431,97.9791,37.3344,190.0,run_2,145.882,13.4,12.0,3472.3593,15.4889,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
7.2234,0.0074,1380.0,2009-04-14 10:49:59,63.0431,97.9854,35.8588,189.0,run_2,144.3777,13.4,12.0,3472.3593,15.5391,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
7.1303,0.0095,1380.0,2009-04-14 10:50:09,57.3119,97.8372,35.8588,190.0,run_2,144.8442,13.55,12.0,3472.3593,15.5402,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
7.0618,0.0057,1380.0,2009-04-14 10:50:19,57.3119,97.7344,34.3168,190.0,run_2,144.8442,13.65,12.0,3472.3593,15.5402,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
6.9957,0.008,1380.0,2009-04-14 10:50:29,57.3119,97.6373,34.3168,189.0,run_2,142.3546,13.75,21.0,3472.3593,15.7947,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
6.9065,0.0074,1380.0,2009-04-14 10:50:39,80.2367,97.9622,33.0631,190.0,run_2,144.6835,13.42,21.0,3472.3593,15.0168,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
6.8402,0.0063,1380.0,2009-04-14 10:50:49,80.2367,97.7383,33.0631,190.0,run_2,144.7793,13.65,21.0,3472.3593,15.3044,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
6.7735,0.0101,1380.0,2009-04-14 10:50:59,80.2367,97.5951,31.6447,190.0,run_2,144.7793,13.79,21.0,3472.3593,15.3044,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
6.6839,0.0068,1380.0,2009-04-14 10:51:09,91.699,97.9367,31.6447,190.0,run_2,142.8179,13.45,48.0,3472.3593,14.8098,F-10,119.62,267.7964610024,-160.5938183088,0.0188812335958005,27.38,1322.4638016
28.0799,0.0,1400.0,2009-04-14 12:38:39,131.8174,107.8412,16.8351,218.0,run_2,206.6545,1.28,12.0,4489.7654,10.2992,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0799,0.0,1400.0,2009-04-14 12:38:49,131.8174,108.4708,16.8351,218.0,run_2,206.6545,0.65,12.0,4489.7654,10.2992,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0801,-0.0006,1400.0,2009-04-14 12:38:59,137.5486,108.7087,16.8351,218.0,run_2,197.6537,0.42,12.0,4489.7654,9.5629,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.1857,-0.009000000000000001,1400.0,2009-04-14 12:39:09,137.5486,107.8878,16.8351,219.0,run_2,191.5872,1.24,12.0,4489.7654,9.6145,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0867,0.0,1400.0,2009-04-14 12:57:09,91.699,108.5459,16.8351,219.0,run_2,187.8096,0.58,6.0,4508.1513,9.9035,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.087,0.0,1400.0,2009-04-14 12:57:19,85.9678,108.6992,16.8351,219.0,run_2,191.5347,0.42,15.0,4508.1513,9.7765,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.087,0.0,1400.0,2009-04-14 12:57:29,85.9678,109.1857,16.8351,219.0,run_2,191.5347,-0.06,15.0,4508.1513,9.7765,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.087,0.0,1400.0,2009-04-14 12:57:39,103.1614,108.839,16.8351,218.0,run_2,184.239,0.28,15.0,4508.1513,9.7279,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.087,0.0,1400.0,2009-04-14 12:57:49,103.1614,109.0546,16.8351,208.0,run_2,174.7532,0.07,15.0,4375.2226,10.9207,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.1253,-0.0111,1400.0,2009-04-14 12:58:09,108.8926,108.9047,16.8351,204.0,run_2,159.2597,0.22,54.0,4135.2888,10.4035,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.2123,0.0271,1400.0,2009-04-14 13:15:19,85.9678,108.8709,16.8351,219.0,run_2,185.9378,0.25,12.0,4489.7654,9.6801,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.07,0.0,1400.0,2009-04-14 13:15:29,85.9678,107.948,16.8351,219.0,run_2,185.9378,1.18,12.0,4489.7654,9.6801,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:15:39,91.699,108.4655,16.8351,219.0,run_2,185.7679,0.66,24.0,4489.7654,9.8492,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:15:49,91.699,108.73200000000001,16.8351,219.0,run_2,182.8274,0.39,24.0,4489.7654,10.1127,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:15:59,108.8926,108.8688,16.8351,219.0,run_2,186.6173,0.25,18.0,4489.7654,9.0537,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:16:09,108.8926,109.0405,16.8351,219.0,run_2,186.4135,0.08,18.0,4489.7654,10.0915,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:16:19,108.8926,108.7926,16.8351,218.0,run_2,185.3602,0.33,24.0,4489.7654,10.7531,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:16:29,108.8926,109.0316,16.8351,218.0,run_2,185.3602,0.09,24.0,4489.7654,10.7531,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:16:39,97.4302,108.9141,16.8351,218.0,run_2,183.0683,0.21,15.0,4489.7654,10.5677,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:16:49,97.4302,109.1067,16.8351,219.0,run_2,182.6173,0.02,15.0,4489.7654,10.4374,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0704,0.0,1400.0,2009-04-14 13:16:59,108.8926,109.2583,16.8351,219.0,run_2,182.6173,-0.13,12.0,4489.7654,10.4374,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.07,0.0,1400.0,2009-04-14 13:17:09,108.8926,109.1595,16.8351,219.0,run_2,183.96400000000003,-0.04,12.0,4489.7654,10.427999999999999,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.07,0.0,1400.0,2009-04-14 13:17:19,91.699,109.2526,16.8351,218.0,run_2,183.8806,-0.13,6.0,4489.7654,10.8792,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.07,0.0,1400.0,2009-04-14 13:17:29,91.699,109.2825,16.8351,218.0,run_2,182.0181,-0.16,6.0,4489.7654,10.6647,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0696,0.0,1400.0,2009-04-14 13:17:39,103.1614,109.119,16.8351,218.0,run_2,184.0135,0.0,9.0,4489.7654,10.6977,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.092,-0.0076,1400.0,2009-04-14 13:17:49,103.1614,109.2185,16.8351,218.0,run_2,184.0135,-0.09,9.0,4489.7654,10.6977,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0077,0.0604,1400.0,2009-04-14 14:03:19,85.9678,107.9457,16.8351,168.0,run_2,185.8729,1.18,21.0,4489.7654,10.3118,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
27.9299,0.0,1400.0,2009-04-14 14:03:29,85.9678,107.1942,16.8351,169.0,run_2,182.327,1.93,21.0,4489.7654,10.6898,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
27.9299,0.0,1400.0,2009-04-14 14:03:39,108.8926,108.1989,16.8351,168.0,run_2,187.5502,0.92,27.0,4489.7654,10.5965,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
27.9299,0.0,1400.0,2009-04-14 14:03:49,108.8926,108.4103,16.8351,168.0,run_2,187.5502,0.71,27.0,4489.7654,10.5965,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
27.9299,0.0,1400.0,2009-04-14 14:03:59,114.6238,108.4768,16.8351,168.0,run_2,185.0884,0.65,48.0,4489.7654,10.5137,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0752,-0.0181,1400.0,2009-04-14 14:04:39,108.8926,108.9357,16.8351,169.0,run_2,183.2752,0.19,12.0,4489.7654,13.1546,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:16:59,97.4302,109.4598,16.8351,168.0,run_2,182.8552,-0.34,15.0,4489.7654,10.4686,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:17:09,97.4302,109.5304,16.8351,169.0,run_2,186.2992,-0.41,15.0,4489.7654,10.9156,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:17:19,108.8926,109.62700000000001,16.8351,168.0,run_2,184.4984,-0.5,24.0,4489.7654,11.4104,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:17:29,108.8926,109.5261,16.8351,168.0,run_2,185.7494,-0.4,24.0,4489.7654,11.2514,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:17:39,131.8174,109.3668,16.8351,168.0,run_2,183.6181,-0.24,78.0,4489.7654,10.5742,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:17:49,131.8174,109.3071,16.8351,168.0,run_2,183.6181,-0.18,78.0,4489.7654,10.5742,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:17:59,120.355,109.4759,16.8351,169.0,run_2,182.1756,-0.35,21.0,4489.7654,10.7809,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:18:19,120.355,109.2852,16.8351,168.0,run_2,181.3169,-0.16,18.0,4489.7654,10.2383,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0218,0.0,1400.0,2009-04-14 14:18:29,120.355,109.415,16.8351,168.0,run_2,184.0938,-0.29,18.0,4489.7654,10.6681,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0308,-0.0277,1400.0,2009-04-14 14:18:39,114.6238,108.8001,16.8351,168.0,run_2,183.4297,0.32,15.0,4489.7654,10.3269,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:27:39,108.8926,109.2865,16.8351,168.0,run_2,184.2019,-0.16,18.0,4489.7654,10.3998,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:27:49,108.8926,109.3355,16.8351,169.0,run_2,185.5332,-0.21,18.0,4489.7654,8.0196,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:27:59,108.8926,109.3567,16.8351,169.0,run_2,185.5332,-0.23,18.0,4489.7654,8.0196,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:28:09,108.8926,109.4781,16.8351,169.0,run_2,182.0305,-0.35,18.0,4489.7654,8.5245,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:28:19,120.355,109.5197,16.8351,169.0,run_2,183.6181,-0.4,18.0,4489.7654,9.5062,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:28:29,120.355,109.4348,16.8351,169.0,run_2,183.7942,-0.31,18.0,4489.7654,8.7126,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:28:39,120.355,109.5389,16.8351,169.0,run_2,183.7942,-0.42,12.0,4489.7654,8.7126,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
28.0735,0.0,1400.0,2009-04-14 14:28:49,120.355,109.5131,16.8351,168.0,run_2,182.8582,-0.39,12.0,4489.7654,9.6417,F-10,119.42,275.877499044,-165.1573930272,0.0290354330708661,27.93,1340.1799968
